date,PCA1,PCA2
2020-10-14,-6.85301658819629,20.433156221559738
2020-09-30,-24.10017341937448,0.5227763943920505
2020-10-07,-17.19899189582886,-21.559787288153654
2020-11-14,-13.942526012125596,-13.794774802160273
2020-09-20,-18.491405163822986,-9.415090166157887
2020-10-02,-12.127869200365978,5.094651722216808
2020-08-03,-4.995455714965064,-10.712657260781242
2020-10-10,6.322909256875394,-9.932543011808328
2020-12-06,-14.68636614693535,-5.680584369526525
2020-08-17,32.76013341193488,-4.551627122916319
2020-09-14,43.828665727516054,0.4710991129933837
2020-08-21,43.828665727516054,0.4710991129933837
2020-10-11,-16.922952355608086,-27.859026217926296
2020-07-15,-7.599222319231551,-10.401856974364465
2020-11-21,10.39631277044432,-11.743962340930162
2020-08-19,43.828665727516054,0.4710991129933837
2020-12-14,-10.143935280705493,31.46231887179142
2020-08-27,43.828665727516054,0.4710991129933837
2020-07-04,-17.375261676857956,-7.814973075587547
2020-10-24,-20.839070276358527,-10.48459540023522
2020-08-18,43.828665727516054,0.4710991129933837
2020-09-21,-31.936579966077897,7.670873751993463
2020-09-15,34.02718183276769,12.524037066543734
2020-10-31,-10.985334558259602,-22.79396487396709
2020-07-22,0.47872095391208846,-6.999707052462371
2020-07-13,-19.469675780833906,16.842759705262175
2020-09-23,-12.168343393506623,-2.029351264433032
2020-10-21,-6.256018618509087,5.888088923900095
2020-07-09,-23.375910848062098,8.217129027101132
2020-08-14,25.280673567436416,6.666807146353913
2020-11-15,-3.427376661331887,-11.861618300795042
2020-08-30,43.828665727516054,0.4710991129933837
2020-11-25,27.909020809742806,3.2406022779687227
2020-07-06,-22.26647225279552,-9.17208028263863
2020-10-01,-15.49097311879636,5.269661100925918
2020-07-14,-21.273478512001603,1.749082708204544
2020-07-27,1.6334677735333343,16.152131403167452
2020-11-07,-9.424231696839014,-12.99048572348667
2020-10-17,-16.71255727491735,-22.125382112127475
2020-07-20,-21.067075146377196,20.259622099593777
2020-12-07,3.93132201852643,-11.928900539517707
2020-10-23,-5.05573521172254,19.002582517123912
2020-11-30,-3.3551503345659848,-17.94103418908423
2020-12-05,15.429175373102362,8.061352729006934
2020-10-27,-31.162581305927834,7.666100384879885
2020-08-31,43.828665727516054,0.4710991129933837
2020-09-10,43.828665727516054,0.4710991129933837
2020-10-26,8.367493441728804,4.6210988156044825
2020-12-11,-9.572656068135656,-7.702455840586401
2020-11-23,-7.666220382120725,-0.6598073317180508
2020-09-02,43.828665727516054,0.4710991129933837
2020-07-30,-14.406661713958586,-8.355681875817258
2020-08-06,-36.0220839224004,8.563133262077066
2020-10-20,-30.744761590390553,-7.159817791365026
